Date,Time Start,Time End,Polygon-Location,Species,Count,Behavior,Notes,Observer,Longitude,Latitude
9/19/2018,8:20:00,.,WILLOWS,CALT,1,,,"MH, JN",-119.8781974,34.41317167
9/19/2018,8:20:00,.,WILLOWS,WESJ,1,,,"MH, JN",-119.8782316,34.41325143
9/19/2018,8:21:00,.,WILLOWS,HOFI,2,,,"MH, JN",-119.8781041,34.41314143
9/19/2018,8:22:00,.,WILLOWS,SOSP,1,,,"MH, JN",-119.8782539,34.41315954
9/19/2018,8:27:00,.,CYPRESS,UNHA,1,Flying Over,unidentified raptor,"MH, JN",-119.8793484,34.41303863
9/19/2018,8:28:00,.,WEST SIDE,ANHU,2,,,"MH, JN",-119.8779511,34.41399011
9/19/2018,8:29:00,.,WEST SIDE,SAVS,1,,confirmed that it is not Belding's,"MH, JN",-119.8779692,34.41396441
9/19/2018,8:32:00,.,WEST SIDE,CALT,2,,,"MH, JN",-119.8785087,34.41408889
9/19/2018,8:32:00,.,WEST SIDE,HOFI,1,,,"MH, JN",-119.8784672,34.41411991
9/19/2018,8:32:00,.,WEST SIDE,HOWR,1,,,"MH, JN",-119.8784197,34.41409215
9/19/2018,8:36:00,.,WEST SIDE,CALT,2,,,"MH, JN",-119.8776309,34.41508856
9/19/2018,8:37:00,.,SYCAMORE,AMKE,1,Male,,"MH, JN",-119.8769349,34.41592
9/19/2018,8:38:00,.,SYCAMORE,AMKE,1,Male,,"MH, JN",-119.8782904,34.41616638
9/19/2018,8:39:00,.,SYCAMORE,ANHU,2,,,"MH, JN",-119.8769579,34.41593695
9/19/2018,8:40:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8769903,34.41569151
9/19/2018,8:41:00,.,SYCAMORE,AMCR,1,,,"MH, JN",-119.8766978,34.41621525
9/19/2018,8:41:00,.,SYCAMORE,COHA,1,Flying Over,,"MH, JN",-119.8773316,34.41659871
9/19/2018,8:43:00,.,SYCAMORE,CALT,1,,,"MH, JN",-119.8777163,34.41628744
9/19/2018,8:43:00,.,SYCAMORE,WIWA,1,Call,,"MH, JN",-119.8777163,34.41639086
9/19/2018,8:45:00,.,SYCAMORE,COYE,1,,,"MH, JN",-119.8776945,34.41630674
9/19/2018,8:45:00,.,SYCAMORE,HOWR,1,,,"MH, JN",-119.8777598,34.41631441
9/19/2018,8:47:00,.,SYCAMORE,WIWA,1,,,"MH, JN",-119.8777948,34.41628097
9/19/2018,8:47:00,.,SYCAMORE,WREN,1,,,"MH, JN",-119.8777609,34.41624661
9/19/2018,8:48:00,.,SYCAMORE,BGGN,1,,,"MH, JN",-119.8777167,34.41632746
9/19/2018,8:49:00,.,SYCAMORE,SOSP,1,,,"MH, JN",-119.8776785,34.41651258
9/19/2018,8:50:00,.,SYCAMORE,CALT,1,,,"MH, JN",-119.8779214,34.41660287
9/19/2018,8:50:00,.,SYCAMORE,SOSP,1,,,"MH, JN",-119.8778796,34.41664883
9/19/2018,8:50:00,.,SYCAMORE,SOSP,1,,,"MH, JN",-119.8777781,34.4165602
9/19/2018,8:52:00,.,SYCAMORE,ANHU,1,,,"MH, JN",-119.8777453,34.4167711
9/19/2018,8:53:00,.,SYCAMORE,CALT,2,,,"MH, JN",-119.8775185,34.41703863
9/19/2018,8:55:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8780791,34.41740126
9/19/2018,8:58:00,.,OAK RESTORATION,CALT,,,,"MH, JN",-119.8791793,34.41750879
9/19/2018,9:01:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.880243,34.41759051
9/19/2018,9:02:00,.,OAK RESTORATION,WEBL,1,,,"MH, JN",-119.8815567,34.41740986
9/19/2018,9:04:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8818121,34.41743997
9/19/2018,9:05:00,.,OAK RESTORATION,HOWR,1,Call,,"MH, JN",-119.8819269,34.41734534
9/19/2018,9:05:00,.,OAK RESTORATION,WEBL,1,,,"MH, JN",-119.88176,34.41740126
9/19/2018,9:06:00,.,OAK RESTORATION,ANHU,1,,,"MH, JN",-119.8820342,34.41744486
9/19/2018,9:09:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8812383,34.41697003
9/19/2018,9:09:00,.,OAK RESTORATION,OATI,1,,,"MH, JN",-119.8812053,34.4169052
9/19/2018,9:10:00,.,OAK RESTORATION,AMCR,1,Flying Over,,"MH, JN",-119.8810991,34.41735958
9/19/2018,9:12:00,.,OAK RESTORATION,DOWO,1,,,"MH, JN",-119.8811893,34.41613306
9/19/2018,9:17:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN",-119.8823801,34.41652969
10/23/2018,7:37:00,.,BEACH SOUTH,BBPL,2,,,"MH, JN",-119.8794422,34.4076429
10/23/2018,7:37:00,.,BEACH SOUTH,WILL,2,,,"MH, JN",-119.8793082,34.40761576
10/23/2018,7:37:00,.,BEACH SOUTH,WILL,1,,,"MH, JN",-119.8792625,34.40749677
10/23/2018,7:38:00,.,BEACH SOUTH,WHIM,1,,,"MH, JN",-119.8795115,34.4076429
10/23/2018,7:40:00,.,BEACH SOUTH,MAGO,2,,,"MH, JN",-119.8797861,34.40798389
10/23/2018,7:41:00,.,BEACH SOUTH,BLPH,1,,,"MH, JN",-119.8791752,34.40753881
10/23/2018,7:44:00,.,BEACH SOUTH,LESA,8,,,"MH, JN",-119.8805048,34.40868467
10/23/2018,7:44:00,.,BEACH SOUTH,WESA,1,,,"MH, JN",-119.8804519,34.40875643
10/23/2018,7:45:00,.,BEACH SOUTH,SAND,23,,,"MH, JN",-119.8804594,34.40882522
10/23/2018,7:45:00,.,BEACH SOUTH,WILL,1,,,"MH, JN",-119.8803876,34.40858794
10/23/2018,7:47:00,.,BEACH SOUTH,BBPL,13,,,"MH, JN",-119.8808679,34.40913726
10/23/2018,7:47:00,.,BEACH SOUTH,LBCU,1,,,"MH, JN",-119.8810116,34.40928703
10/23/2018,7:47:00,.,BEACH SOUTH,WILL,1,,,"MH, JN",-119.8809246,34.40928391
10/23/2018,7:48:00,.,BEACH SOUTH,SEPL,2,,,"MH, JN",-119.880883,34.40928414
10/23/2018,7:48:00,.,BEACH SOUTH,SNPL,2,,,"MH, JN",-119.8809133,34.40935903
10/23/2018,7:51:00,.,BEACH SOUTH,SNPL,146,,,"MH, JN",-119.8810267,34.40948696
10/23/2018,7:53:00,.,BEACH SOUTH,BBPL,4,,,"MH, JN",-119.880936,34.40943079
10/23/2018,7:53:00,.,BEACH SOUTH,SAND,4,,,"MH, JN",-119.8811062,34.40942767
10/23/2018,7:53:00,.,BEACH SOUTH,SEPL,29,,,"MH, JN",-119.881057,34.40937775
10/23/2018,7:59:00,.,SLOUGH MOUTH,BBPL,22,,,"MH, JN",-119.8814995,34.40999245
10/23/2018,7:59:00,.,SLOUGH MOUTH,SNPL,56,,,"MH, JN",-119.8815714,34.41010478
10/23/2018,7:59:00,.,SLOUGH MOUTH,WESA,2,,,"MH, JN",-119.8814541,34.40991444
10/23/2018,8:00:00,.,SLOUGH MOUTH,LESA,9,,,"MH, JN",-119.8814997,34.41000295
10/23/2018,8:01:00,.,SLOUGH MOUTH,WESA,1,,,"MH, JN",-119.8815146,34.41012351
10/23/2018,8:02:00,.,SLOUGH MOUTH,SEPL,36,,,"MH, JN",-119.8810022,34.41003614
10/23/2018,8:05:00,.,SLOUGH MOUTH,BBPL,20,,,"MH, JN",-119.8821557,34.41062095
10/23/2018,8:05:00,.,SLOUGH MOUTH,WILL,6,,,"MH, JN",-119.8820498,34.41046805
10/23/2018,8:06:00,.,SLOUGH MOUTH,SAND,2,,,"MH, JN",-119.8821327,34.41058376
10/23/2018,8:15:00,.,BEACH NORTH,HOFI,11,,,"MH, JN",-119.8842176,34.41359832
10/23/2018,8:16:00,.,BEACH NORTH,BBPL,133,,,"MH, JN",-119.8848705,34.41373743
10/23/2018,8:17:00,.,BEACH NORTH,WILL,6,,,"MH, JN",-119.8847306,34.41361312
10/23/2018,8:18:00,.,BEACH NORTH,SAND,24,,,"MH, JN",-119.8848562,34.41381734
10/23/2018,8:20:00,.,BEACH NORTH,YRWA,1,,,"MH, JN",-119.8845762,34.41394544
10/23/2018,8:21:00,.,BEACH NORTH,HOFI,6,,,"MH, JN",-119.8843935,34.4137777
10/23/2018,8:21:00,.,BEACH NORTH,SOSP,1,,,"MH, JN",-119.8845417,34.41389711
10/23/2018,8:21:00,.,BEACH NORTH,YRWA,3,,,"MH, JN",-119.8844487,34.41384025
10/23/2018,8:22:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8848036,34.41398524
10/23/2018,8:22:00,.,BEACH NORTH,YRWA,3,,,"MH, JN",-119.8846727,34.41407905
10/23/2018,8:24:00,.,BEACH NORTH,BBPL,60,,,"MH, JN",-119.8850104,34.414062
10/23/2018,8:25:00,.,BEACH NORTH,HOFI,23,,,"MH, JN",-119.8846589,34.41389711
10/23/2018,8:25:00,.,BEACH NORTH,SAND,10,,,"MH, JN",-119.8849484,34.41402788
10/23/2018,8:35:00,.,DUNE POND,BBPL,1,,,"MH, JN",-119.8855736,34.4146439
10/23/2018,8:52:00,.,DUNE POND,BLPH,1,,,"MH, JN",-119.8816311,34.41382308
10/23/2018,8:53:00,.,DUNE POND,HOFI,10,,,"MH, JN",-119.8813632,34.41317817
10/23/2018,8:53:00,.,DUNE POND,LEGO,2,,,"MH, JN",-119.8813368,34.41313721
10/23/2018,8:53:00,.,DUNE POND,NUWO,1,,,"MH, JN",-119.8813897,34.41319725
10/23/2018,8:53:00,.,DUNE POND,YRWA,3,,,"MH, JN",-119.8814206,34.41316632
10/23/2018,8:54:00,.,DUNE POND,SAPH,1,,,"MH, JN",-119.8814461,34.41334015
10/23/2018,8:56:00,.,DUNE POND,CATH,1,,,"MH, JN",-119.8808513,34.41410417
10/23/2018,8:56:00,.,CYPRESS,COHA,1,,adult,"MH, JN",-119.8801322,34.41294502
10/23/2018,9:02:00,.,DUNE POND,CALT,1,,,"MH, JN",-119.8811619,34.41340239
10/23/2018,9:03:00,.,DUNE POND,SOSP,1,,,"MH, JN",-119.8813195,34.41344883
10/23/2018,9:03:00,.,DUNE POND,UNWR,1,,wren species ,"MH, JN",-119.8812351,34.41357885
10/23/2018,9:06:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.8811346,34.41349599
10/23/2018,9:08:00,.,DUNE POND,WREN,1,,,"MH, JN",-119.8810124,34.41425644
10/23/2018,9:11:00,.,DUNE POND,LOSH,1,,,"MH, JN",-119.881009,34.41368745
10/23/2018,9:12:00,.,CYPRESS,LOSH,1,,,"MH, JN",-119.8788695,34.41286398
10/23/2018,9:14:00,.,CYPRESS,DOWO,1,,,"MH, JN",-119.8785513,34.41291016
10/23/2018,9:14:00,.,CYPRESS,RCKI,1,,,"MH, JN",-119.878563,34.4129369
10/23/2018,9:17:00,.,WILLOWS,BGGN,1,,,"MH, JN",-119.8781377,34.41306214
10/23/2018,9:17:00,.,WILLOWS,COHA,1,Flying Over,,"MH, JN",-119.8781459,34.4132953
10/23/2018,9:22:00,.,WILLOWS,SBMU,1,,,"MH, JN",-119.8781664,34.41312972
10/23/2018,9:23:00,.,WILLOWS,SOSP,1,,,"MH, JN",-119.8782852,34.41313986
10/23/2018,9:24:00,.,WEST SIDE,NOFL,2,,,"MH, JN",-119.8778284,34.41347621
10/23/2018,9:24:00,.,WILLOWS,SOSP,1,,,"MH, JN",-119.8781868,34.4131973
10/23/2018,9:25:00,.,WEST SIDE,NOMO,1,,,"MH, JN",-119.8777462,34.41354989
10/23/2018,9:28:00,.,SLOUGH MOUTH,KILL,1,,,"MH, JN",-119.8810146,34.41008373
10/23/2018,9:29:00,.,WILLOWS,WESJ,1,,,"MH, JN",-119.8779653,34.4128465
10/23/2018,9:31:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8779207,34.41393292
10/23/2018,9:32:00,.,WEST SIDE,SBMU,2,,,"MH, JN",-119.8782019,34.41406108
10/23/2018,9:34:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8780223,34.41461482
10/23/2018,9:34:00,.,WEST SIDE,CALT,2,,,"MH, JN",-119.878443,34.41414726
10/23/2018,9:34:00,.,WEST SIDE,HETH,1,,,"MH, JN",-119.8785073,34.41425332
10/23/2018,9:34:00,.,WEST SIDE,HOWR,1,,,"MH, JN",-119.8785265,34.41411927
10/23/2018,9:35:00,.,WEST SIDE,AMKE,1,,,"MH, JN",-119.8779948,34.41463708
10/23/2018,9:36:00,.,WEST SIDE,SPTO,1,Call,,"MH, JN",-119.878777,34.41414183
10/23/2018,9:37:00,.,WEST SIDE,HOFI,2,,,"MH, JN",-119.8787654,34.41436623
10/23/2018,9:42:00,.,WEST SIDE,WEBL,3,,,"MH, JN",-119.8774611,34.41525345
10/23/2018,9:43:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8771395,34.41561869
10/23/2018,9:45:00,.,SYCAMORE,NOFL,1,,,"MH, JN",-119.8766795,34.41623644
10/23/2018,9:45:00,.,SYCAMORE,WTKI,1,,,"MH, JN",-119.8767062,34.41627909
10/23/2018,9:46:00,.,SYCAMORE,HOFI,3,,,"MH, JN",-119.8771512,34.4162946
10/23/2018,9:47:00,.,SYCAMORE,OATI,1,,,"MH, JN",-119.8773392,34.41635147
10/23/2018,9:49:00,.,SYCAMORE,CALT,1,,,"MH, JN",-119.8774394,34.41632821
10/23/2018,9:51:00,.,SYCAMORE,RCKI,1,,,"MH, JN",-119.8778058,34.41637237
10/23/2018,9:52:00,.,SYCAMORE,BEWR,1,,,"MH, JN",-119.8778546,34.41636001
10/23/2018,9:52:00,.,SYCAMORE,HOFI,2,,,"MH, JN",-119.8778329,34.41644643
10/23/2018,9:53:00,.,SYCAMORE,NUWO,1,,,"MH, JN",-119.8777121,34.41633671
10/23/2018,9:54:00,.,SYCAMORE,BGGN,1,,,"MH, JN",-119.8780179,34.41636639
10/23/2018,9:59:00,.,SYCAMORE,NUWO,1,,,"MH, JN",-119.8776845,34.4167311
10/23/2018,10:00:00,.,SYCAMORE,BEWR,1,Call,,"MH, JN",-119.8773793,34.41706171
10/23/2018,10:00:00,.,SYCAMORE,COYE,1,,,"MH, JN",-119.8773875,34.41703256
10/23/2018,10:01:00,.,SYCAMORE,YRWA,1,,,"MH, JN",-119.8774434,34.41703047
10/23/2018,10:02:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8775543,34.41753808
10/23/2018,10:03:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8777864,34.41740178
10/23/2018,10:05:00,.,OAK RESTORATION,WCSP,5,,,"MH, JN",-119.8781174,34.41729937
10/23/2018,10:07:00,.,OAK RESTORATION,AMKE,1,,repeat observation. chasing 2 caki.,"MH, JN",-119.8785151,34.4170246
10/23/2018,10:08:00,.,OAK RESTORATION,WCSP,2,,,"MH, JN",-119.8783251,34.41732318
10/23/2018,10:08:00,.,OAK RESTORATION,WCSP,3,,,"MH, JN",-119.8784894,34.41754764
10/23/2018,10:10:00,.,OAK RESTORATION,WCSP,1,,,"MH, JN",-119.8792929,34.41751588
10/23/2018,10:14:00,.,OAK RESTORATION,CBCH,2,,,"MH, JN",-119.8814003,34.41740397
10/23/2018,10:14:00,.,OAK RESTORATION,YRWA,1,,,"MH, JN",-119.8814619,34.41742303
10/23/2018,10:15:00,.,OAK RESTORATION,BEWR,1,,,"MH, JN",-119.8815645,34.41731504
10/23/2018,10:17:00,.,OAK RESTORATION,RCKI,1,,,"MH, JN",-119.8818955,34.41737221
10/23/2018,10:17:00,.,OAK RESTORATION,YRWA,1,,,"MH, JN",-119.881604,34.41737221
10/23/2018,10:21:00,.,OAK RESTORATION,LOSH,1,,possibly repeat observation,"MH, JN",-119.8809559,34.41766147
10/23/2018,10:21:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN",-119.8810971,34.41765935
10/23/2018,10:24:00,.,OAK RESTORATION,BEWR,1,,,"MH, JN",-119.8812242,34.41719904
10/23/2018,10:24:00,.,OAK RESTORATION,WWDO,1,,,"MH, JN",-119.8809025,34.41764977
10/23/2018,10:28:00,.,OAK RESTORATION,BHCO,6,Flying Over,,"MH, JN",-119.8807712,34.41747221
10/23/2018,10:39:00,.,OAK RESTORATION,SBMU,4,,,"MH, JN",-119.8809307,34.41667992
10/23/2018,10:39:00,.,OAK RESTORATION,WESJ,2,,,"MH, JN",-119.8808691,34.41658675
10/23/2018,10:43:00,.,OAK RESTORATION,RTHA,1,Flying Over,out of poly ,"MH, JN",-119.8816701,34.41493237
10/23/2018,10:49:00,.,OAK RESTORATION,CALT,2,,,"MH, JN",-119.8811335,34.41557381
10/23/2018,10:49:00,.,OAK RESTORATION,YRWA,2,,,"MH, JN",-119.8811411,34.41554118
10/23/2018,10:50:00,.,OAK RESTORATION,BGGN,1,,,"MH, JN",-119.880495,34.41636583
10/23/2018,10:50:00,.,OAK RESTORATION,DOWO,1,,,"MH, JN",-119.8805165,34.4165409
10/23/2018,10:50:00,.,OAK RESTORATION,SOSP,1,Call,,"MH, JN",-119.8806918,34.41619076
10/23/2018,10:51:00,.,OAK RESTORATION,CATH,1,,,"MH, JN",-119.8803673,34.41635315
10/23/2018,10:52:00,.,OAK RESTORATION,WESJ,1,,,"MH, JN",-119.8805809,34.4162795
10/23/2018,10:53:00,.,OAK RESTORATION,YRWA,1,,,"MH, JN",-119.8802412,34.41639869
10/23/2018,10:56:00,.,OAK RESTORATION,BLPH,1,,,"MH, JN",-119.8793703,34.41697967
10/23/2018,11:00:00,.,OAK RESTORATION,ROWR,1,,,"MH, JN",-119.8785806,34.41759539
10/23/2018,11:08:00,.,OAK RESTORATION,LASP,7,,,"MH, JN",-119.8787352,34.41757886
11/15/2018,7:03:00,.,BEACH SOUTH,BBPL,2,,,"MH, JN",-119.8790686,34.4074479
11/15/2018,7:08:00,.,BEACH SOUTH,MAGO,1,,,"MH, JN",-119.8804094,34.40843245
11/15/2018,7:09:00,.,BEACH SOUTH,BBPL,2,,,"MH, JN",-119.8802725,34.40850201
11/15/2018,7:10:00,.,BEACH SOUTH,UNSP,2,,sparrow species,"MH, JN",-119.880252,34.40891778
11/15/2018,7:12:00,.,BEACH SOUTH,SAND,1,,,"MH, JN",-119.8809955,34.40916839
11/15/2018,7:12:00,.,BEACH SOUTH,SNPL,16,,,"MH, JN",-119.8809878,34.40920651
11/15/2018,7:12:00,.,BEACH SOUTH,WILL,1,,,"MH, JN",-119.8811136,34.40919419
11/15/2018,7:14:00,.,BEACH SOUTH,SNPL,14,,,"MH, JN",-119.8812471,34.40947797
11/15/2018,7:15:00,.,BEACH SOUTH,SEPL,2,,,"MH, JN",-119.8812265,34.40950974
11/15/2018,7:18:00,.,SLOUGH MOUTH,DUNL,1,,,"MH, JN",-119.8814781,34.40980914
11/15/2018,7:18:00,.,SLOUGH MOUTH,SNPL,59,,,"MH, JN",-119.8814832,34.40981338
11/15/2018,7:19:00,.,SLOUGH MOUTH,AMPI,1,Flying Over,,"MH, JN",-119.8812162,34.40980931
11/15/2018,7:19:00,.,SLOUGH MOUTH,BBPL,7,,,"MH, JN",-119.8815217,34.40974156
11/15/2018,7:20:00,.,SLOUGH MOUTH,WILL,1,,,"MH, JN",-119.8815012,34.40974579
11/15/2018,7:20:00,.,SLOUGH MOUTH,WILL,2,,,"MH, JN",-119.8816603,34.40988133
11/15/2018,7:21:00,.,SLOUGH MOUTH,LESA,20,,,"MH, JN",-119.8810991,34.41014513
11/15/2018,7:23:00,.,SLOUGH MOUTH,BLPH,1,,,"MH, JN",-119.8811927,34.41067796
11/15/2018,7:23:00,.,SLOUGH MOUTH,GREG,1,,,"MH, JN",-119.8808835,34.41038868
11/15/2018,7:23:00,.,SLOUGH MOUTH,SAPH,1,,,"MH, JN",-119.881339,34.41067113
11/15/2018,7:23:00,.,SLOUGH MOUTH,SNEG,1,,,"MH, JN",-119.8808707,34.41040562
11/15/2018,7:26:00,.,SLOUGH MOUTH,SNPL,94,,,"MH, JN",-119.8817702,34.41010829
11/15/2018,7:28:00,.,SLOUGH MOUTH,AMPI,3,Flying Over,,"MH, JN",-119.8813151,34.41024024
11/15/2018,7:29:00,.,SLOUGH MOUTH,DUNL,2,,,"MH, JN",-119.8811906,34.41027942
11/15/2018,7:31:00,.,SLOUGH MOUTH,SEPL,1,,,"MH, JN",-119.8813882,34.41035354
11/15/2018,7:31:00,.,SLOUGH MOUTH,WESA,3,,,"MH, JN",-119.881265,34.41034507
11/15/2018,7:35:00,.,SLOUGH MOUTH,BBPL,7,,,"MH, JN",-119.881917,34.41025265
11/15/2018,7:35:00,.,SLOUGH MOUTH,SNPL,20,,,"MH, JN",-119.8818092,34.41029212
11/15/2018,7:38:00,.,SLOUGH MOUTH,BBPL,1,,,"MH, JN",-119.8814524,34.41043902
11/15/2018,7:42:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8831396,34.41183689
11/15/2018,7:44:00,.,BEACH NORTH,BBPL,2,,,"MH, JN",-119.8833711,34.41181679
11/15/2018,7:44:00,.,BEACH NORTH,WILL,6,,,"MH, JN",-119.8832899,34.41183689
11/15/2018,7:45:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8837772,34.41268191
11/15/2018,7:47:00,.,BEACH NORTH,WILL,5,Flying Over,,"MH, JN",-119.8843336,34.41311076
11/15/2018,7:47:00,.,BEACH NORTH,WILL,11,,,"MH, JN",-119.8842402,34.41300355
11/15/2018,7:48:00,.,BEACH NORTH,HOFI,35,,,"MH, JN",-119.8843498,34.41368738
11/15/2018,7:52:00,.,BEACH NORTH,WILL,9,,,"MH, JN",-119.8847785,34.41361184
11/15/2018,7:53:00,.,BEACH NORTH,SAND,1,,,"MH, JN",-119.8849326,34.41388688
11/15/2018,8:22:00,.,DUNE POND,RTHA,1,,,"MH, JN",-119.8814884,34.41316793
11/15/2018,8:23:00,.,DUNE POND,MODO,1,,,"MH, JN",-119.8815192,34.41313193
11/15/2018,8:24:00,.,DUNE POND,SAPH,1,,,"MH, JN",-119.8819145,34.41360064
11/15/2018,8:26:00,.,DUNE POND,COYE,2,,,"MH, JN",-119.881607,34.41345777
11/15/2018,8:26:00,.,DUNE POND,SOSP,1,,,"MH, JN",-119.8817954,34.41334086
11/15/2018,8:27:00,.,DUNE POND,BLPH,1,,,"MH, JN",-119.8818354,34.41360042
11/15/2018,8:27:00,.,DUNE POND,NOHA,1,Flying Over,,"MH, JN",-119.8812912,34.41375183
11/15/2018,8:31:00,.,DUNE POND,HOFI,2,,,"MH, JN",-119.8809678,34.4138016
11/15/2018,8:31:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.881435,34.41363854
11/15/2018,8:31:00,.,DUNE POND,WREN,1,,,"MH, JN",-119.8813503,34.41346913
11/15/2018,8:35:00,.,DUNE POND,BGGN,1,,,"MH, JN",-119.8812564,34.41342001
11/15/2018,8:35:00,.,DUNE POND,BUSH,6,,,"MH, JN",-119.8814128,34.41339695
11/15/2018,8:38:00,.,CYPRESS,COHA,1,,,"MH, JN",-119.881468,34.41294756
11/15/2018,8:41:00,.,CYPRESS,WCSP,3,,,"MH, JN",-119.8803983,34.41297221
11/15/2018,8:44:00,.,CYPRESS,SOSP,1,,,"MH, JN",-119.880084,34.4129955
11/15/2018,8:44:00,.,CYPRESS,SOSP,1,,,"MH, JN",-119.8799926,34.41299205
11/15/2018,8:45:00,.,CYPRESS,WCSP,1,,,"MH, JN",-119.8799732,34.41298642
11/15/2018,8:46:00,.,CYPRESS,HOWR,1,Call,,"MH, JN",-119.879938,34.41295735
11/15/2018,8:46:00,.,CYPRESS,LISP,1,,,"MH, JN",-119.8799289,34.41299767
11/15/2018,8:48:00,.,CYPRESS,CAKI,1,,,"MH, JN",-119.8799049,34.41325358
11/15/2018,8:50:00,.,CYPRESS,CALT,2,,,"MH, JN",-119.8795102,34.41296025
11/15/2018,8:50:00,.,CYPRESS,WCSP,2,,,"MH, JN",-119.879618,34.41292236
11/15/2018,8:52:00,.,CYPRESS,HOFI,2,,,"MH, JN",-119.8792684,34.41292701
11/15/2018,8:52:00,.,CYPRESS,NUWO,1,,,"MH, JN",-119.8788963,34.41283166
11/15/2018,8:53:00,.,CYPRESS,WESJ,1,,,"MH, JN",-119.8791416,34.4128712
11/15/2018,8:54:00,.,CYPRESS,WESJ,1,,,"MH, JN",-119.8788822,34.41280143
11/15/2018,8:55:00,.,CYPRESS,CALT,3,,,"MH, JN",-119.8786285,34.41296887
11/15/2018,8:55:00,.,CYPRESS,NOFL,1,,,"MH, JN",-119.8787835,34.41281306
11/15/2018,8:55:00,.,CYPRESS,WESJ,1,,,"MH, JN",-119.8786933,34.41282701
11/15/2018,8:59:00,.,WILLOWS,WESJ,1,,,"MH, JN",-119.8780526,34.41292305
11/15/2018,9:02:00,.,WEST SIDE,NOFL,1,,,"MH, JN",-119.8774615,34.41351073
11/15/2018,9:03:00,.,WEST SIDE,CALT,2,,,"MH, JN",-119.877577,34.41371968
11/15/2018,9:05:00,.,WEST SIDE,HOFI,1,,,"MH, JN",-119.8782623,34.41403098
11/15/2018,9:08:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8784086,34.41468109
11/15/2018,9:09:00,.,WEST SIDE,HOFI,1,,,"MH, JN",-119.8784086,34.4146395
11/15/2018,9:10:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8781365,34.41474326
11/15/2018,9:10:00,.,WEST SIDE,HOWR,1,,,"MH, JN",-119.8780929,34.41466702
11/15/2018,9:14:00,.,WEST SIDE,CAKI,1,,,"MH, JN",-119.8773947,34.41566443
11/15/2018,9:16:00,.,SYCAMORE,WTKI,2,,,"MH, JN",-119.8766777,34.41626229
11/15/2018,9:17:00,.,SYCAMORE,CALT,2,,,"MH, JN",-119.8768959,34.41614168
11/15/2018,9:18:00,.,SYCAMORE,HOWR,1,,,"MH, JN",-119.876883,34.41606863
11/15/2018,9:19:00,.,SYCAMORE,HAWO,1,,,"MH, JN",-119.8767881,34.41633333
11/15/2018,9:22:00,.,SYCAMORE,ANHU,1,,,"MH, JN",-119.8779241,34.41642105
11/15/2018,9:24:00,.,SYCAMORE,HOFI,1,,,"MH, JN",-119.8778882,34.41652058
11/15/2018,9:24:00,.,SYCAMORE,OATI,1,,,"MH, JN",-119.8775083,34.41636811
11/15/2018,9:25:00,.,SYCAMORE,AMGO,1,,,"MH, JN",-119.8774338,34.41642105
11/15/2018,9:25:00,.,SYCAMORE,RSHA,1,,,"MH, JN",-119.8767716,34.4168361
11/15/2018,9:27:00,.,SYCAMORE,NOFL,1,,,"MH, JN",-119.8777796,34.41668628
11/15/2018,9:27:00,.,SYCAMORE,RCKI,1,,,"MH, JN",-119.8777752,34.41664712
11/15/2018,9:27:00,.,SYCAMORE,WREN,1,,,"MH, JN",-119.8776997,34.41672694
11/15/2018,9:28:00,.,OAK RESTORATION,BLPH,1,,,"MH, JN, CP",-119.877752,34.41701973
11/15/2018,9:28:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN, CP",-119.8776002,34.41713196
11/15/2018,9:29:00,.,SYCAMORE,CALT,2,,,"MH, JN, CP",-119.8775174,34.41705714
11/15/2018,9:29:00,.,SYCAMORE,WCSP,3,,,"MH, JN, CP",-119.8774976,34.41695954
11/15/2018,9:30:00,.,OAK RESTORATION,CALT,1,,,"MH, JN, CP",-119.8773211,34.41735826
11/15/2018,9:30:00,.,OAK RESTORATION,WCSP,6,,,"MH, JN, CP",-119.8773481,34.41732796
11/15/2018,9:31:00,.,SYCAMORE,HOWR,1,,,"MH, JN, CP",-119.8774282,34.4171146
11/15/2018,9:38:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN, CP",-119.8782556,34.41711196
